srch_id,item_id,item_title,item_add1,item_add2
1306,28548763,Papa John's Pizza,250 N Poplar Ave,"Waynesboro, VA 22980"
1307,29362715,Stag Saloon,115 E Pine St,"Exeter, CA 93221"
1308,29468300,Casa Linda,2009 N Beltline Blvd,"Columbia, SC 29204"
1309,29468891,Comfort Inn,436 Mcnulty Street,"Blythewood, SC 29016"
1310,29653375,Pizza On The Run,215 E 1st St,"Powell, WY 82435"
1311,29746547,Rose's Express,2224  Wealthy St SE,"Grand Rapids, MI 49506"
1312,29997856,Arby's,3210 N 5th St Hwy,"Reading, PA 19605"
1313,30202922,Jetway Cafe,2100  Airport Rd,"Montrose, CO 81401"
1314,30499788,Jack in the Box,3110 E Tulare St,"Fresno, CA"
1315,30540758,Tony's Cafe,301 S Monroe St,"Tallahassee, FL 32301"
1316,30602952,Expack Seafood,1  Woodbridge Ctr,"Woodbridge, NJ 07095"
1317,30637137,Orlando's Italian Restaurants,2402  Avenue Q,"Lubbock, TX 79411"
1318,30855154,Hells Kitchen,32685  Ortega Hwy,"Lake Elsinore, CA 92530"
1319,30966517,Szechuan Express,125  Oakland Ave,"Pittsburgh, PA 15213"
1320,31177108,Cases Pork Roll Store,"Stockton, NJ 08559",
1321,31304147,Pho Chin Restaurant,9457  Kempwood Dr,"Houston, TX 77080"
1322,31679450,Burgundy Restaurant,5959 W Irving Park Rd,"Chicago, IL 60634"
1323,31742775,Carino's,8400 W Interstate 40,"Amarillo, TX"
1324,31795762,The Coffee Cup,322 W Main St,"Lewistown, MT 59457"
1325,31908022,All Florida Coffee Service,800  Palmetto Ave,"Melbourne, FL 32901"
1326,32568875,Subway,2955 N Saint Peters Pkwy,"Saint Peters, MO 63376"
1327,32599876,Stedman Soda Shop,7412  Clinton Rd,"Stedman, NC 28391"
1328,32703082,Snack Shop,"601 W Main St, Ste 8","Cut Bank, MT 59427"
1329,33109942,Northern Lights Cafe & Ice Cream Parlor,914  Po Box,"Stanley, ND 58784"
1330,33199156,Prospector Hotel,375  Whittier St,"Juneau, AK 99801"
1331,33444686,Dunkin' Donuts,50  Clinton St,"Springfield, VT"
1332,33444699,The Subway,85  Clinton St,"Springfield, VT 05156"
1333,33558786,Taste Of India,111 SW 5th Ave,"Portland, OR 97204"
1334,33567381,Seres Restaurant,1105 NW Lovejoy St,"Portland, OR 97209"
1335,33662392,Subway,"1700  Main St, Ste 1","Unionville, MO 63565"
1336,33895537,Sea World Seafood,345 SW 15th Ave,"Pompano Beach, FL 33069"
1337,34199708,KFC,516 E Palmetto St,"Florence, SC"
1338,34389595,Subway,733 N Main St,"Moorefield, WV"
1339,34472587,Pit Stop Pizza,110 W Main St,"Ennis, MT 59729"
1340,34531666,Woodlands,11833  Artesia Blvd,"Artesia, CA 90701"
1341,34609421,European Deli,13664  Tamiami Trl,"North Port, FL 34287"
1342,34625120,Subway,710 S Summit Ave,"Newcastle, WY"
1343,34672251,Rubalcabas Taco Sho,5185 E Lake Mead Blvd,"Las Vegas, NV 89156"
1344,35967465,Area Schools,722 S Wardwell Ave,"Emmett, ID 83617"
1345,35968743,Golden Dragon,106 W Seltice Way,"Post Falls, ID 83854"
1346,36113505,Dona Goya Cuban Cafeteria,522  Joel Blvd,"Lehigh Acres, FL 33936"
1347,36231643,Goodie's Restaurant & Carryout,5920  Princess Garden Pkwy,"Lanham, MD 20706"
1348,36251574,Burger King,8903  Annapolis Rd,"Lanham, MD"
1349,37065871,Penang Tokyo Restaurant & Lounge,97  Water St,"Exeter, NH 03833"
1350,37533577,Oriental Express,2610  Brandt School Rd,"Wexford, PA 15090"
1351,37800117,The Slice,2011  Lincoln Ave,"Evansville, IN 47714"
1352,38399730,Bottega Italian Restaurant,2240  Highland Ave S,"Birmingham, AL 35205"
1353,38399743,Ocean Restaurant,1218  20th St S,"Birmingham, AL 35205"
1354,38408539,Good Friend Chinese & Seafood,1720  Dennison Ave SW,"Birmingham, AL 35211"
1355,38464306,The Gift Horse,209 W Laurel Ave,"Foley, AL 36535"
1356,38482710,Hunan Chinese Restaurant,306 E Laurel Ave,"Foley, AL 36535"
1357,38648470,Moose A'la Mode,1001 W 4th Ave,"Anchorage, AK 99501"
1358,38652072,A&W Restaurant,901 E 15th Ave,"Anchorage, AK"
1359,38665816,Burger King,700  Northway Dr,"Anchorage, AK 99508"
1360,38666193,New Asia,"3101  Penland Pkwy, Ste B4","Anchorage, AK 99508"
1361,38674845,Stone Age Pizza,250 N Main St,"Wasilla, AK 99654"
1362,38681385,Iris Cafe & Saloon,900  Noble St,"Fairbanks, AK 99701"
1363,38681479,Red Lantern Steak & Spirits,813  Noble St,"Fairbanks, AK 99701"
1364,38685660,Culinary Workers Local No 878,"1211  Cushman St, Ste 204","Fairbanks, AK 99701"
1365,38696610,Rodeway Inn,501  K St,"Anchorage, AK"
1366,38697697,Monk's Rock Coffee House & Bookstore,202 E Rezanof Dr,"Kodiak, AK 99615"
1367,38698093,Subway,"326  Center Ave, Ste 208","Kodiak, AK"
1368,38698095,Shelikof Lodge Restaurant,211  Thorsheim St,"Kodiak, AK 99615"
1369,38698102,Eugene's Restaurant,"202 E Rezanof Dr, Ste 3","Kodiak, AK 99615"
1370,38717048,Thai Town,"106 S Willow St, Ste 2","Kenai, AK 99611"
1371,38717540,New Peking Chinese Restaurant,145 S Willow St,"Kenai, AK 99611"
1372,38719072,Acapulco Mexican Restaurant,"44758  Sterling Hwy, Ste A","Soldotna, AK 99669"
1373,38722527,Super 8 Sitka,404  Sawmill Creek Rd,"Sitka, AK"
1374,38727461,Home Liquor & Deli,425 W Willoughby Ave,"Juneau, AK 99801"
1375,38728755,Seong's Sushi Bar & Chinese Take-Out,726 W 9th St,"Juneau, AK 99801"
1376,38730472,Subway,327  Seward St,"Sitka, AK"
1377,38731918,Downtown Drugstore,300  Front St,"Ketchikan, AK 99901"
1378,38732284,Annabelle's Famous Keg & Chowder House,326  Front St,"Ketchikan, AK 99901"
1379,38732306,Pioneer Cafe,124  Front St,"Ketchikan, AK 99901"
1380,38783719,La Casita Cafe,470 N Broad St,"Globe, AZ 85501"
1381,38783728,Los Robertos Mexican Food,340 S Broad St,"Globe, AZ 85501"
1382,38882878,Chen & Wok,"3431 W Thunderbird Rd, Ste 1","Phoenix, AZ 85053"
1383,38882903,Chung M,"4312 W Cactus Rd, Ste 11","Glendale, AZ 85304"
1384,38883456,Ok Fish & Chips,5825 S 16th St,"Phoenix, AZ 85040"
1385,38883467,Oriental Express,"18631 N 19th Ave, Ste 160","Phoenix, AZ 85027"
1386,38883932,Great Wall Of China Restaurant,10605 N 43rd Ave,"Phoenix, AZ 85029"
1387,38883952,Shangri-La Chinese Restaurant of Distinc,2855 W Cactus Rd,"Phoenix, AZ 85029"
1388,38929227,Pete's Fish & Chips,"3920 S Central Ave, Ste 2","Phoenix, AZ 85040"
1389,38965322,Panda Express,"6501 E Greenway Pkwy, Ste 131","Scottsdale, AZ 85254"
1390,38966487,Pei Wei,20851 N Scottsdale Rd. Suite 105,"Scottsdale, AZ 85255"
1391,38975906,Courtyard Tempe Downtown,601 South Ash Avenue,"Tempe, AZ 85281"
1392,38976431,Caffe Boa,"398 S Mill Ave, Ste 110","Tempe, AZ 85281"
1393,38976571,Pete's Fish & Chips,1017 E Apache Blvd,"Tempe, AZ 85281"
1394,38976572,P.F. Chang's,740 S Mill Ave. #140,"Tempe, AZ 85281"
1395,38979595,Panda Express,"5000 S Arizona Mills Cir, Ste 655","Tempe, AZ 85282"
1396,38993327,Ramiros Mexican Food,"378 N Litchfield Rd, Ste 100","Goodyear, AZ 85338"
1397,38993334,Hoot & Howl,55 N Litchfield Rd,"Goodyear, AZ 85338"
1398,39017845,DoubleTree Suites by Hilton Hotel Phoeni,320 North 44th St.,"Phoenix, AZ 85008"
1399,39031927,Casella's Italian Delicatessen,5905 N Granite Reef Rd,"Scottsdale, AZ 85250"
1400,39033082,Randy's Restaurant & Ice Cream,"7904 E Chaparral Rd, Ste 101","Scottsdale, AZ 85250"
1401,39039015,El Chorro Lodge,5550 E Lincoln Dr,"Paradise Valley, AZ 85253"
1402,39040402,Chop & Wok,7136 E Shea Blvd,"Scottsdale, AZ 85254"
1403,39042736,China Wok,"2334 N Scottsdale Rd, Ste B101","Scottsdale, AZ 85257"
1404,39048355,TownePlace Suites Scottsdale,10740 North 90th Street,"Scottsdale, AZ 85260"
1405,39126545,Tacos Mi Ranchito,188 S 4th Ave,"Yuma, AZ 85364"
1406,39126587,Nature's Deli,224 S Main St,"Yuma, AZ 85364"
1407,39126600,Las Palapas Taco Grill,490 W 16th St,"Yuma, AZ 85364"
1408,39126602,La Fonda Tortilla Factory,1095 S 3rd Ave,"Yuma, AZ 85364"
1409,39126613,Jack in the Box,140 S 4th Ave,"Yuma, AZ"
1410,39128515,Taco Bell,1676 S 4th Ave,"Yuma, AZ"
1411,39261514,Fish Boat Restaurant,3905 E Nettleton Ave,"Jonesboro, AR 72401"
1412,39368126,Red Lobster,3885 N Shiloh Dr,"Fayetteville, AR 72703"
1413,39368676,Across The Creek Seafood & Catfish Resta,19149 N Highway 127,"Garfield, AR 72732"
1414,39372052,Long John Silver's,983 W Sunset Ave,"Springdale, AR 72764"
1415,39372061,Outback Steakhouse,4808 S Thompson St,"Springdale, AR 72764"
1416,39410936,Cielito Lindo Restaurant,1612  Santa Anita Ave,"South El Monte, CA 91733"
1417,39410939,Carl's Jr.,1625  Santa Anita Ave,"South El Monte, CA 91733"
1418,39411587,Ocean World Seafood,1910  Doreen Ave,"South El Monte, CA 91733"
1419,39452378,Panda Express,1200  Athens Ave,"Lincoln, CA 95648"
1420,39851959,Top Thai Restaurant,104 N San Dimas Ave,"San Dimas, CA 91773"
1421,39913932,Vallarta Mexican Restaurant,139 E Pine St,"Exeter, CA 93221"
1422,39913935,The Mandarin House,163 E Pine St,"Exeter, CA 93221"
1423,39914154,Hole In The Wall Pizza,119 N E St,"Exeter, CA 93221"
1424,39997411,Azteca Mexican Restaurant,3310 E Belmont Ave,"Fresno, CA 93702"
1425,40028763,Carniceria Y Taqueria Mexico,222 S Gateway Dr,"Madera, CA 93637"
1426,40124466,The Old 5 Mile House,18851  State Highway 20,"Nevada City, CA 95959"
1427,40133041,Sushi Q,238  Commercial St,"Nevada City, CA 95959"
1428,40133046,Northridge of Nevada City,773  Nevada Street Ext,"Nevada City, CA 95959"
1429,40133905,Cafe Mekka,237  Commercial St,"Nevada City, CA 95959"
1430,40221012,The Tack Room Tavern,81900  Avenue 51,"Indio, CA 92201"
1431,40223115,Que Mango,"46845  Monroe St, Ste 5","Indio, CA 92201"
1432,40234402,Baja Fresh Mexican Grill,"71800  Highway 111, Ste A119","Rancho Mirage, CA"
1433,40251903,Fugazzis,127 W Main St,"Visalia, CA 93291"
1434,40251921,Picnic Sandwich Shop,"114 W Main St, Ste A","Visalia, CA 93291"
1435,40253753,Gumbo Chinese Express,101 S Court St,"Visalia, CA 93291"
1436,40283035,Peking Tokyo Restaurant N Sake Bar,372 N State St,"Ukiah, CA 95482"
1437,40283059,Schat's Courthouse Bakery & Cafe,113 W Perkins St,"Ukiah, CA 95482"
1438,40283474,The Coffee Critic,476 N State St,"Ukiah, CA 95482"
1439,40775531,H Salt Fish & Chips,18054  Saticoy St,"Reseda, CA 91335"
1440,40777536,H Salt Fish & Chips,1017  Truman St,"San Fernando, CA 91340"
1441,40915330,Bombay Restaurant Cuisine Of India,"405 N Vineyard Ave, Ste A","Ontario, CA 91764"
1442,40916111,Diamond Palace Cuisine of India,1241  Grand Ave,"Diamond Bar, CA 91765"
1443,40916127,Peacock Gardens Cuisine Of India & Banqu,23347  Golden Springs Dr,"Diamond Bar, CA 91765"
1444,41028484,Panda Inn,2  Centerpointe Dr,"La Palma, CA"
1445,41032511,Clay Oven Quisine of India,15435  Jeffrey Rd,"Irvine, CA 92618"
1446,41121466,19th Hole Sports Bar & Restaurant,42305  Washington St,"Palm Desert, CA 92211"
1447,41136851,Quizno's,1480  El Camino Real,"Belmont, CA 94002"
1448,41150466,Viognier Restaurant,222 E 4th Ave,"San Mateo, CA 94401"
1449,41215239,A1 Valley Mart & Deli,"19980  Grand Ave, Ste A","Lake Elsinore, CA 92530"
1450,41215331,Lookout Roadhouse,32107  Ortega Hwy,"Lake Elsinore, CA 92530"
1451,41216400,Los Panchos Market & Restaurants,17941  Grand Ave,"Lake Elsinore, CA 92530"
1452,41303715,Happy Buffet,"23750  Alessandro Blvd, Ste M","Moreno Valley, CA 92553"
1453,41303753,Banig Restaurant Filipino & Oriental,23962  Alessandro Blvd,"Moreno Valley, CA 92553"
1454,41366720,Zen Sushi,900  15th St,"Sacramento, CA 95814"
1455,41560523,Fishermen's Grotto,2851  Taylor St,"San Francisco, CA 94133"
1456,41560834,Pizzelle Di North Beach,314  Columbus Ave,"San Francisco, CA 94133"
1457,41715130,71 Saint Peter,71 N San Pedro St,"San Jose, CA 95110"
1458,41752417,Pancho's Mexican Foods,1231  Johnson Ave,"San Luis Obispo, CA 93401"
1459,41755955,Taco De Mexico,374  Santa Rosa St,"San Luis Obispo, CA 93405"
1460,41853063,Subway,969  Edgewater Blvd,"San Mateo, CA 94404"
1461,41897782,Jack in the Box,28144  The Old Rd,"Valencia, CA"
1462,41906962,The Sandwich Shop,"25530  Avenue Stanford, Ste 207","Valencia, CA 91355"
1463,41907958,Wahoo's Fish Taco,24230  Valencia Blvd,"Valencia, CA 91355"
1464,41907960,Tommy's Original World Famous Hamburgers,28116  The Old Rd,"Valencia, CA 91355"
1465,42040865,Hunan Kitchen,"6650  Commerce Blvd, Ste 19","Rohnert Park, CA 94928"
1466,42052413,Go Go Wok,"1791  Marlow Rd, Ste 4","Santa Rosa, CA 95401"
1467,42056687,China Bowl,1940  Piner Rd,"Santa Rosa, CA 95403"
1468,42133588,China Express,2240  Mchenry Ave,"Modesto, CA 95350"
1469,42133674,Imperial Garden,"2045 W Briggsmore Ave, Ste A1","Modesto, CA 95350"
1470,42136537,Ming's Chinese Restaurant,1335  Mchenry Ave,"Modesto, CA 95350"
1471,42143737,China Gourmet 190,"2401 E Orangeburg Ave, Ste 190","Modesto, CA 95355"
1472,42143763,Panda Express,"801  Oakdale Rd, Ste B1","Modesto, CA"
1473,42148019,Taqueria Carolina 3,1451  Main St,"Newman, CA 95360"
1474,42148024,The Grill,933  Fresno St,"Newman, CA 95360"
1475,42200411,Mr Fish & Chips,3977  Cochran St,"Simi Valley, CA 93063"
1476,42208321,New Hong KONG Restaurant,2312  Mchenry Ave,"Modesto, CA 95350"
1477,42246913,Taco Bell,900 N Ventura Rd,"Oxnard, CA 93030"
1478,42262482,Benito's Taco Shop,11614  Santa Monica Blvd,"Los Angeles, CA 90025"
1479,42262558,Monte Alban Restaurant,11927  Santa Monica Blvd,"Los Angeles, CA 90025"
1480,42264785,Eduardo's Border Grill,1830  Westwood Blvd,"Los Angeles, CA 90025"
1481,42270398,Baja Fresh Mexican Grill,2210  Sawtelle Blvd,"Los Angeles, CA 90064"
1482,42323844,Crystal Club Cafe,467  Redstone Blvd,"Carbondale, CO 81623"
1483,42472373,Mizuna,225 E 7th Ave,"Denver, CO 80203"
1484,42675960,Subway,401 S Townsend Ave,"Montrose, CO"
1485,42676049,Silver Steak,"Montrose, CO 81401",
1486,42676584,Quality Inn & Suites,2751 Commercial Way,"Montrose, CO"
1487,42676953,Best Western,1702 E Main St,"Montrose, CO"
1488,42678028,Deangelo's Pizza,"435 S Townsend Ave, Unit B","Montrose, CO 81401"
1489,42854673,Boston Market,45  Farmington Ave,"Bristol, CT 06010"
1490,42855378,Subway,"123  Farmington Ave, Ste 6","Bristol, CT 06010"
1491,42855395,Mg Pizza,90  Burlington Ave,"Bristol, CT 06010"
1492,42855406,Frank's Restaurant,"99  Farmington Ave, Ste 7","Bristol, CT 06010"
1493,42876145,Lee's Garden,200  Merrow Rd,"Tolland, CT 06084"
1494,42934276,The Anchor,272  College St,"New Haven, CT 06510"
1495,42935083,Claire's Corner Copia,1000  Chapel St,"New Haven, CT 06510"
1496,42935360,Mediterranea,140  Orange St,"New Haven, CT 06510"
1497,42936704,Aladdin Crown Pizza,260  Crown St,"New Haven, CT 06511"
1498,42936755,Pizza House,89  Howe St,"New Haven, CT 06511"
1499,42936828,EST EST EST Pizza & Restaurant,1176  Chapel St,"New Haven, CT 06511"
1500,42966809,Ming Dragon Chinese Restaurant,"103 S Main St, Ste 1","Colchester, CT 06415"
1501,42987705,Subway,34  Thomaston Ave,"Waterbury, CT"
1502,42987753,San Marino Restaurant,111  Thomaston Ave,"Waterbury, CT 06702"
1503,43010116,Horsebrook Cafe,44  Railroad Ave,"Plainfield, CT 06374"
1504,43010311,Gus' Pizzarama of Plainfield,5  Babcock Ave,"Plainfield, CT 06374"
1505,43045964,Outback Steakhouse,19917 Sea Blossom Blvd,"Rehoboth Beach, DE 19971"
1506,43091116,Bugaboo Environmental Services,"Wilmington, DE 19890",
1507,43222692,Wok Master,5491  Factory Shops Blvd,"Ellenton, FL 34222"
1508,43249694,China Kitchen,11198  Spring Hill Dr,"Spring Hill, FL 34609"
1509,43249700,Golden Wok,4148  Mariner Blvd,"Spring Hill, FL 34609"
1510,43251076,China House Restaurant,13074  Cortez Blvd,"Brooksville, FL 34613"
1511,43398043,Boynton Beach Pizza Co,1455 W Boynton Beach Blvd,"Boynton Beach, FL 33426"
1512,43459744,Rendezvous,2525  Marina Bay Dr W,"Fort Lauderdale, FL 33312"
1513,43494106,The Veranda,2122  2nd St,"Fort Myers, FL 33901"
1514,43494111,Ichiban,"1520  Broadway, Ste 105","Fort Myers, FL 33901"
1515,43515211,Taco Ardiente,1103  Leeland Heights Blvd W,"Lehigh Acres, FL 33936"
1516,43515219,Burger King,1160  Homestead Rd N,"Lehigh Acres, FL"
1517,43515223,Bistro Rudy,1251  Taylor Lane Ext,"Lehigh Acres, FL 33936"
1518,43543889,Hideaway Pizza,326 N Main St,"Crestview, FL 32536"
1519,43592019,Outback Steakhouse,601 E Gregory St,"Pensacola, FL"
1520,43637834,Taco Bell,738 E Indiantown Rd,"Jupiter, FL 33477"
1521,43671993,Shamrock Inn Inc,8343 E Orange Ave,"Floral City, FL 34436"
1522,43672179,Chef Anthony's Pizza Cafe,2780 N Florida Ave,"Hernando, FL 34442"
1523,43672202,Hernando Chicken King,2420 N Florida Ave,"Hernando, FL 34442"
1524,43672205,Frank's Family Restaurant,"2780 N Florida Ave, Ste 14","Hernando, FL 34442"
1525,43673638,Lakeside Vacations,4543 E Windmill Dr,"Inverness, FL 34453"
1526,43691799,Taco Bell,3649  Phillips Hwy,"Jacksonville, FL 32207"
1527,43714470,Casa Marina Hotel and Restaurant,691  1st St N,"Jacksonville Beach, FL 32250"
1528,43722573,Clark's Fish Camp Seafood Restaurant,12903  Hood Landing Rd,"Jacksonville, FL 32258"
1529,43816168,L & W Seafood,592 SW Harvey Greene Dr,"Madison, FL 32340"
1530,44036470,Pizza Q's,19721 W Highway 40,"Dunnellon, FL 34432"
1531,44036507,Pizza Hut,11192 N Williams St,"Dunnellon, FL 34432"
1532,44036511,Subway,"11150 N Williams St, Ste 102","Dunnellon, FL 34432"
1533,44041411,Scrambles Cafe,"3233 SE Maricamp Rd, Ste 401","Ocala, FL 34471"
1534,44042586,Baseline Pizza,"7440 SE Maricamp Rd, Ste 1","Ocala, FL 34472"
1535,44079065,Fanatical Natures Table,"450 S Orange Ave, Ste 290","Orlando, FL 32801"
1536,44116989,Susan's Courtside Cafe,18 S Orlando Ave,"Kissimmee, FL 34741"
1537,44133105,China Wok Panama City,3102 W 23rd St,"Panama City, FL 32405"
1538,44135818,Taco Bell,7040 W Highway 98,"Panama City Beach, FL 32407"
1539,44138734,China Wok,"2310 S Highway 77, Ste 120","Lynn Haven, FL 32444"
1540,44149651,Linda's Crab Shack,200 E Reynolds St,"Plant City, FL 33563"
1541,44151280,Whistle Stop Gourmet Coffee Shop,102 S Collins St,"Plant City, FL 33563"
1542,44249839,Tijuana Flats,944  4th St N,"Saint Petersburg, FL 33701"
1543,44273920,McDonald's,7480  Starkey Rd,"Seminole, FL 33777"
1544,44293053,Panda Garden Restaurant Inc,3240  14th St W,"Bradenton, FL 34205"
1545,44297319,New Hong KONG Chinese,5518  Cortez Rd W,"Bradenton, FL 34210"
1546,44334457,Goodies Eatery,116 E College Ave,"Tallahassee, FL 32301"
1547,44429509,McDonald's,1860  Gulf To Bay Blvd,"Clearwater, FL 33765"
1548,44451047,The Coffee Shoppe,125  Broad St,"Titusville, FL 32796"
1549,44451077,Papa John's Pizza,3 S Washington Ave,"Titusville, FL"
1550,44451843,Le Bon Cafe,802 E New Haven Ave,"Melbourne, FL 32901"
1551,44478007,Left Coast Seafood Company,750  Us Highway 41 Byp N,"Venice, FL 34285"
1552,44480852,Hungry Howie's Pizza,13201  Tamiami Trl,"North Port, FL 34287"
1553,44480886,Family Table Restaurant,14132  Tamiami Trl,"North Port, FL 34287"
1554,44482094,Myakka River Oyster Bar,121  Playmore Dr,"Venice, FL 34293"
1555,44482095,Outback Steakhouse,4220 S Tamiami Trail,"Venice, FL 34293"
1556,44519314,Duffy's of PGA,11588  Us Highway 1,"North Palm Beach, FL 33408"
1557,44519353,Siam Square,12100  Us Highway 1,"North Palm Beach, FL 33408"
1558,44532783,Spoto's Oyster Bar PGA,4560  Pga Blvd,"Palm Beach Gardens, FL 33418"
1559,44533554,Snappers Seafood Restaurant,398 N. Congress Avenue,"Boynton Beach, FL 33426"
1560,44583455,051 Subs,895 W State Road 434,"Winter Springs, FL 32708"
1561,44605831,Pannullos Italian Restaurant,216 S Park Ave,"Winter Park, FL 32789"
1562,44625773,Cafe' Italiano,565 N Semoran Blvd,"Orlando, FL 32807"
1563,44662646,Kings Wok,36516  State Road 54,"Zephyrhills, FL 33541"
1564,44662851,Mike's Ice Cream Parlour,4930  Allen Rd,"Zephyrhills, FL 33541"
1565,44662881,Southport Springs,3509  Southport Springs Pkwy,"Zephyrhills, FL 33541"
1566,44663331,Rick's Cafe,5002  Mission Square Ln,"Zephyrhills, FL 33542"
1567,44670511,Subway,122 N Jackson St,"Albany, GA"
1568,44670544,Church's Chicken,401 W Oglethorpe Blvd,"Albany, GA"
1569,44672253,A J's Seafood & Oyster Bar,2406 N Slappey Blvd,"Albany, GA 31701"
1570,44757118,Atlantic Seafood,209  Edgewood Ave SE,"Atlanta, GA 30303"
1571,44788642,Mint Restaurant,3683  Clairmont Rd,"Atlanta, GA 30341"
1572,44827723,China Garden Buffet,"4484  Jimmy Lee Smith Pkwy, Ste D112","Hiram, GA 30141"
1573,44884938,Chester's Barbecue,547  Veterans Pkwy,"Columbus, GA 31901"
1574,44885017,Minnies Uptown Restaurant,104  8th St,"Columbus, GA 31901"
1575,44888927,Taco Bell,2450  Airport Thruway,"Columbus, GA 31904"
1576,44889034,Rose Hill Seafood Restaurant,2621  Hamilton Rd,"Columbus, GA 31904"
1577,44893604,Ezell S Catfish,4001  Warm Springs Rd,"Columbus, GA 31909"
1578,44893734,Carrabba's Italian Grill,"5555 Whittlesey Blvd, Suite H, Suite H","Columbus, GA 31909"
1579,44927908,Lahacienda Mexican Restaurant,"1602 E Forsyth St, Ste B","Americus, GA 31709"
1580,44953988,Red Lobster,2105  Veterans Blvd,"Dublin, GA 31021"
1581,44956015,Captain D's Seafood Restaurants,6006  Oak St,"Eastman, GA 31023"
1582,44962287,Corner Stone Cafe,76 N Main St,"Ellijay, GA 30540"
1583,44962304,Mr P's Take Out Food Inc,295 N Main St,"Ellijay, GA 30540"
1584,44994962,Jones Kitchen,526 W Cherry St,"Jesup, GA 31545"
1585,44995010,Lena Court's Apartment & Restaurant,4380 S Us Highway 301,"Jesup, GA 31546"
1586,45069165,Los Compadres Mexican Restaurant,1116 E 16th Ave,"Cordele, GA 31015"
1587,45142584,Hooterville Diner,25801  Highway 82,"Waynesville, GA 31566"
